DATAFLOW,AREA_REF,FREQ,INDICADOR,UNIDAD,RAMA,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTAS_INDICADOR,DECIMALS,NOTAS,FUENTE,MULT
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,IX,B,2026-M03,118.65403226450402,,Valor provisional,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,IX,M,2023-M01,98.18636060961666,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,IX,M,2023-M02,97.16396370403301,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,IX,M,2023-M03,98.0374347256792,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,IX,M,2023-M04,99.27552422599575,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,IX,M,2023-M05,98.19910908112422,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,IX,M,2023-M06,99.35973557128092,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,IX,M,2023-M07,100.40274984637789,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,IX,M,2023-M08,101.05764450620197,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,IX,M,2023-M09,102.19158873481813,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,IX,M,2023-M10,101.36989965198109,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,IX,M,2023-M11,102.14733610181699,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,IX,M,2023-M12,102.6086532410742,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,IX,M,2024-M01,103.54416272592094,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,IX,M,2024-M02,103.96489745902565,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,IX,M,2024-M03,105.26722983548851,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,IX,M,2024-M04,106.26543851117856,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,IX,M,2024-M05,107.8714760231419,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,IX,M,2024-M06,108.14181616901456,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,IX,M,2024-M07,109.95331078213346,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,IX,M,2024-M08,110.54934789034306,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,IX,M,2024-M09,110.57880571206995,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,IX,M,2024-M10,111.55713453851273,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,IX,M,2024-M11,111.59860440091455,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,IX,M,2024-M12,112.92095488037086,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,IX,M,2025-M01,113.63894436762408,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,IX,M,2025-M02,115.90559397554308,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,IX,M,2025-M03,114.76706388341456,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,IX,M,2025-M04,114.6050100789583,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,IX,M,2025-M05,114.65294254074041,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,IX,M,2025-M06,115.64383900805586,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,IX,M,2025-M07,116.97445482532521,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,IX,M,2025-M08,117.56424398573488,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,IX,M,2025-M09,119.04190031413671,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,IX,M,2025-M10,119.09344465313666,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,IX,M,2025-M11,119.08690615799466,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,IX,M,2025-M12,121.93729654652853,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,IX,M,2026-M01,121.46395512162306,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,IX,M,2026-M02,122.28492943760253,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,IX,M,2026-M03,122.74727796588331,,Valor provisional,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,M,2023-M01,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,M,2023-M02,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,M,2023-M03,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,M,2023-M04,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,M,2023-M05,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,M,2023-M06,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,M,2023-M07,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,M,2023-M08,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,M,2023-M09,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,M,2023-M10,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,M,2023-M11,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,M,2023-M12,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,M,2024-M01,5.4567682140767015,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,M,2024-M02,6.999440425988257,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,M,2024-M03,7.374524976137087,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,M,2024-M04,7.040924074367627,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,M,2024-M05,9.84975019888128,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,M,2024-M06,8.838671467108883,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,M,2024-M07,9.512250362035402,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,M,2024-M08,9.392365545942027,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,M,2024-M09,8.20734571317432,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,M,2024-M10,10.049565917995418,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,M,2024-M11,9.252584217836922,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,M,2024-M12,10.050128632980293,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,M,2025-M01,9.74925227646468,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,M,2025-M02,11.485315532796502,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,M,2025-M03,9.024493247112497,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,M,2025-M04,7.847868210605902,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,M,2025-M05,6.286616970128112,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,M,2025-M06,6.937208107654125,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,M,2025-M07,6.385568559280386,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,M,2025-M08,6.345488444083891,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,M,2025-M09,7.653450900983083,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,M,2025-M10,6.755560857492426,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,M,2025-M11,6.710031722420662,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,M,2025-M12,7.984648797656413,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,M,2026-M01,6.885853082799609,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,M,2026-M02,5.503906449420826,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,M,2026-M03,6.9534009257006035,,Valor provisional,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,H,2023-M01,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,H,2023-M02,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,H,2023-M03,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,H,2023-M04,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,H,2023-M05,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,H,2023-M06,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,H,2023-M07,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,H,2023-M08,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,H,2023-M09,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,H,2023-M10,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,H,2023-M11,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,H,2023-M12,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,H,2024-M01,5.442497500531096,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,H,2024-M02,6.974918586678069,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,H,2024-M03,7.431019553246432,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,H,2024-M04,6.197064630528049,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,H,2024-M05,7.612698766215376,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,H,2024-M06,7.510045669974841,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,H,2024-M07,10.35150123258266,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,H,2024-M08,10.057389873720934,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,H,2024-M09,7.74227522831632,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,H,2024-M10,9.506700828842906,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,H,2024-M11,10.317223717410595,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,H,2024-M12,9.597554987395629,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,H,2025-M01,11.40321654694294,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,H,2025-M02,10.416461769661733,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,H,2025-M03,10.642846504418024,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,H,2025-M04,9.988695037802199,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,H,2025-M05,9.681989072760032,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,H,2025-M06,10.376633035918893,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,H,2025-M07,8.3809157618572,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,H,2025-M08,7.977894502537342,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,H,2025-M09,6.954513363600046,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,H,2025-M10,6.409246521334211,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,H,2025-M11,6.182386459790146,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,H,2025-M12,6.200352817583932,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,H,2026-M01,6.671583877604914,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,H,2026-M02,7.290182842127146,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,H,2026-M03,6.927239902388971,,Valor provisional,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,B,2023-M01,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,B,2023-M02,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,B,2023-M03,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,B,2023-M04,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,B,2023-M05,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,B,2023-M06,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,B,2023-M07,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,B,2023-M08,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,B,2023-M09,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,B,2023-M10,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,B,2023-M11,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,B,2023-M12,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,B,2024-M01,6.19802468846935,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,B,2024-M02,5.588685495545298,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,B,2024-M03,7.246716858233304,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,B,2024-M04,7.465327530221799,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,B,2024-M05,8.566735981771556,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,B,2024-M06,6.8497033318109635,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,B,2024-M07,6.249870640231481,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,B,2024-M08,6.630297511592009,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,B,2024-M09,8.22856050589278,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,B,2024-M10,8.46047073553442,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,B,2024-M11,7.486709083714049,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,B,2024-M12,6.275298443078348,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,B,2025-M01,6.58797022794293,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,B,2025-M02,5.709132432051223,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,B,2025-M03,5.0165632598490495,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,B,2025-M04,6.639874395772383,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,B,2025-M05,5.90999382424735,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,B,2025-M06,6.571515243290338,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,B,2025-M07,7.0394814001932815,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,B,2025-M08,7.841669186008526,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,B,2025-M09,5.9661555436649305,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,B,2025-M10,4.641215777896535,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,B,2025-M11,6.284639527634384,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,B,2025-M12,7.739505945024994,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,B,2026-M01,6.743950527452491,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,B,2026-M02,7.61997552932836,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,VAR12,B,2026-M03,7.127474230815367,,Valor provisional,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,IX,K,2023-M01,97.39831057408173,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,IX,K,2023-M02,97.5558987125908,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,IX,K,2023-M03,97.91697924615325,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,IX,K,2023-M04,98.90985566120385,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_ICL2023_RAMA(1.0),_T,M,ICL2023,IX,K,2023-M05,98.8108538558995,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
